CountryID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,"Footnotes
1990","Footnotes
1991","Footnotes
1992","Footnotes
1993","Footnotes
1994","Footnotes
1995","Footnotes
1996","Footnotes
1997","Footnotes
1998","Footnotes
1999","Footnotes
2000","Footnotes
2001","Footnotes
2002","Footnotes
2003","Footnotes
2004","Footnotes
2005","Footnotes
2006","Footnotes
2007","Footnotes
2008","Footnotes
2009","Footnotes
2010","Footnotes
2011","Footnotes
2012","Footnotes
2013","Footnotes
2014","Footnotes
2015","Footnotes
2016","Footnotes
2017"
499,Montenegro,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,65.90000153,99.69999695,113.9000015,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Morocco,...,...,...,...,...,...,...,...,...,...,6103,5839,6251,6555,8213,7498,8079,7648,7114,7672,8430,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,Netherlands,7800,7800,...,...,...,...,6507,...,...,...,...,8915,...,10640,11682,11539,11048,10949,10708,11411,10931,10188,10739,10639,9408,8411,7989,...,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
554,New Zealand,...,...,...,...,...,...,...,...,...,3139.599854,...,...,...,...,...,...,4907.699707,...,...,...,5200.5,...,...,...,9874.349609,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,25,,,
566,Nigeria,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,38330.44141,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,North Macedonia,1846.699951,...,...,...,...,1809.099976,...,...,...,...,692,668,633,826,1675,1157,900,551,716,1047,…,…,…,2537.800049,513,...,…,...,"26,27",,,,,"26,27",,,,,1,1,1,1,1,1,1,1,1,1,,,,"26,27",1,,,
512,Oman,940,...,...,...,...,999,...,...,...,...,1104,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,Pakistan,...,...,...,...,...,...,...,...,189180,198505,193177,168643,160230,180620,188934,167681,190513,187836,188452,179756,181261,175563,178449,179658,188145,191216,192202,192326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Panama,...,...,...,...,...,...,...,...,...,...,11837.32031,7857.52002,9815.919922,9336.977539,11553.10156,11771.30957,12993.97461,13544.78027,13108.11035,12688.32129,17758.31055,21233.98047,26753.58984,25184.15039,30939.19922,28019.33984,33339.91016,37672.96094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,Peru,544.7000122,631.2000122,527,647.4000244,729.2999878,666.7999878,678.7999878,642.4000244,705.2999878,682.5,677.7999878,660.4000244,649,662.4000244,623.2000122,669.7000122,664.7999878,650.7999878,658.7999878,671.5999756,680.9000244,683.2000122,682.4000244,680,687.5999756,713.5,714.7000122,699,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
